text,label
"बघून हे कागदी वाघ असलेले मामु धूम पळाले. मामु, ये कैसा डर का माहौल हैं!😹🤣 सांगलीकरांनो, पाय चिखलाने बाटू नये म्हणून कंबरेपर्यंत बूट घालून आलेल्या माजोरड्या सत्ताधाऱ्यांना कोल्हापूर अन चिपळूणसारखी ट्रीटमेंट गरजेची झाली आहे.🔥👍 - विकास वाघमारे #vikaswaghamare https://t.co/B85035R1kw",HATE
@TV9Marathi @abpmajhatv @MiLOKMAT @LoksattaLive @Saamtv1 @News18lokmat @news_lokshahi स्त्रियां विषयी अशी भावना ठेवणाऱ्यांना माजोरड्या सत्ताधीशांना वेळीच ठेचण्याच काम तुमचं आहे. नुसती पाकीट घेऊन पत्रकारिता करू नका. स्वतःच्या धर्माला जागा. 🙏 #ArrestJitendraAwhad,HATE
खरंच कधी कधी असं वाटतं कि आपण उगाच 'परधर्मियांना' वाईट बोलतो. आपल्यातच असले तत्सम बिनडोक आणि अर्क बेअक्कल लोकं अस्तित्वात असताना बाकीच्यांनी आपल्याला त्रास द्यायची गरजच नाही .,HATE
"@Chetanapmarathi @sachin_inc मी वाचायला गेलो पण पाहिलं की ज्याची ही पोस्ट आहे तो पण तुझ्यारखा चाट्या आहे BJP चा. तुमचा काय भरोसा उद्या मोदीने जेवणात शेण खायला सांगितलं तरी तुम्ही ते खासाल.. आणी वरून म्हणसाल "" मास्टरस्ट्रोक """,HATE
कोणाला समजावून सांगता हे सगळे मठ्ठ आहेत😡😡😡😡,HATE
"आम्ही आमी काय कमी वाटलो, भोभौसडी तू तूझ्या compittable competitor लनडानना वापरकरतेपूजारीनना भाडोतरी भाडखावू भाडेकेटट्टू नला भाशनबाजी बोल सूना, etc,",HATE
#iSupportArnabGoswami पत्रकार ला अटक करायला कमांडो व ak47 व ईनकाउंटर स्पेशालिस्ट लोक जातात का? अभिव्यक्ती अजादी हिच का? फाटली का एका पत्रकारामुळे?? 😡🤬😡🤬 @republic #ArnabGoswami https://t.co/3egrVtUKQt,HATE
"@SunainaHoley @mataonline @dir_ed @AnilDeshmukhNCP 🤣🤣🤣🤣 मराठी पत्रकार मग ते कुठल्याही वर्तमान पत्राचे असोत वा कुठल्याही चॅनेल चे, सगळे च्या सगळे नुसते मठ्ठ आहेत, कीव येते त्यांची",HATE
@abpmajhatv सत्तेच्या माज...🤬,HATE
@Anand_Dasa88 @kolhe_amol डासा.. तुझ्यासारख्या भिकारचोट लोकांना लबाड कोल्हे मध्ये छ. संभाजी राजे दिसत होते त्यांना आता गोडसे दिसतील काय???,HATE
"@NANA_PATOLE घोर आश्चर्य , खांग्रेसी लोक महानायक नेताजी बोस ना आठवताहेत, शोभत नाही त्यांना, देश बदल रहा है। विकास हो रहा है। बुद्धिचा ही विकास होतो आहे म्हणाव लागंल।",HATE
ते राजसाहेब यांच्याविरोधात ट्रेंड घेणाऱ्या लावरीस चोमु भक्तांनी लक्षात घ्यावे... हे महाराष्ट्र आहे तुम्ही ट्रेंड घेणार पण तुमच्या बापाला पण माफी मागावी लागणार.. #कॅनेडियन_डुक्कर,HATE
कांद्याचे भाव जरा वाढल्यावर इवळणारे भिकारी कुत्रे जेव्हा कांद्याला भाव नसल्यामुळे माझ्या शेतकऱ्यांला स्वतःचा जीव द्यावा लागतो तेव्हा कोणत्या भोकात दडून असतात...?,HATE
@abpmajhatv @7_ganesh मेट्रो साठी फडवणीस आणि नीच भाजप जंगल उध्वस्त करत होती त्यावेळी कुठ लपून बसला होता.,HATE
शाळेत न जाता शाखेत गेल्यामुळे या चु**ना प्रस्ताव आणि आदेश मधला फरक पण कळत नाही.,HATE
ठाकरे सरकार घोटाळेबाज कारभार...!! #महाविकासआघाडी #MahaVikasAghadi https://t.co/X6TjznnnJq,HATE
@MiLOKMAT शिवसेना राष्ट्रवादी काँग्रेस पक्षाच्या महाठग दळभद्री सरकार ने मराठा दलित धनगर समाजाला आरक्षणा पासुन वंचित ठेवले आहे आरक्षण नाही मतदान नाही,HATE
"तो उधळलेला सांड तर MIM भाजपची बी टीम, टिकैत यांची औवेसींवर बोचरी टीका https://t.co/kvkl2OGKQr",HATE
@BhatkhalkarA तुझ्या गुजराती बापाला सांग महाराष्ट्राचा जीएसटी परतावा द्यायला भिकारचोट सरकार आता फक्त तुमच्या आई बहीणी विकायच्या बाकी आहेत सर्व काही तर विकले भिकार्‍यांने,HATE
बघा मित्रांनो असे भाडखाऊ दुकानदार भोळ्याभाबड्या गरीब लोकांच्या अजानतेपणाचा फायदा घेऊन 1 रुपयाच्या Certificate प्रिंटिंग साठी 50 घेत आहेत. यांना मुळासह उखाडुन फेकण्यासाठी सर्वानी पुढाकार घ्या 🤝 आणि सर्व कामं घरच्या घरीच करा ✌ #Boycott_NetCafes,HATE
@trumptatya64 अशी लोक खूप नीच असतात.. 😄,HATE
"""ही पक्षाची भूमिका नाही, अन पदाधिकाऱ्यांना तर आम्ही विचारत पण नाही""- तेच अनधिकृत #लाचार",HATE
@Krish54022510 @sachin_inc बंद च्या नावाखाली गरीब फळवाल्याची सफरचंदाची गाडी लुटणारे पिठमांगटे टोळी.,HATE
"@mechetandixit काही मूर्ख लोक लस घेऊ नका म्हणून ओरडत असतात, त्याचे हे ऐकतात",HATE
“मला विरोध करणाऱ्यांना जोड्याने मारलं पाहिजे”; अजित पवारांचं नाव न घेता उदयनराजे भोसलेंची टीका https://t.co/Y3nE9Oqau8,HATE
भक्त परवडले पण हे असले मदरसाछाप कुत्रकार महाडेंजर!! नसलेली अक्कल गहाण टाकून असले काहीतरी खोडसाळ प्रकार चालवायचे आणि स्वतःला कुत्रकार म्हणून मिरवायचं ही असली निच प्रवृत्ती!!!,HATE
त्याला सर्वप्रथम उलटा टांगून खालून लाल मिरची ची धुरी द्या. त्यानंतर त्याचा पार्श्वभाग केबल ने फोडून काढा... लाल तिखट आणि मीठ त्याचा जखमांवर लावा आणि शेवटी त्याला नपुसंक करा आणि चित्रीकरण व्हॉट्सॲप वर लीक करा..जेवढी क्रूर शिक्षा देता येईल ती द्या...मग कोर्टाचा स्वाधीन करा.,HATE
"लाज वाटली पाहिजे तुम्हाला. एक मराठी स्त्री असून एका फ्रौड च साथ देताय तुम्ही.
देशद्रोही समीर दाऊद वानखेडे...
जय महाराष्ट्र. जय भारतTriangular flag on postFlag of India",HATE
@JaiMaharashtraN @PMOIndia @narendramodi हे भाजप वाल्यानीच केले असतील. येवढ्या नीच थराला भाजप गेली आहे,HATE
"मी तर तेवढा पण नाही करत, इस्लाम आदराच्या योग्यच नाहीये",HATE
"बुद्धू, नालायक, मूर्ख, शेळमंड, बेडूक आणि गांडूळ",HATE
"@thodkyaat @nawabmalikncp @narendramodi @BJP4Maharashtra आधी तबलिगी जमातीला थोडी अक्कल/ज्ञान/संस्कार शिकवा कारण ते जे करत आहेत त्यांनी सर्व
चांगल्या उपायां वरती पाणी पसरत आहेत तिथे दिवा लावा आधि...",HATE
रिझर्व्ह बँक ऑफ इंडियाच्या गव्हर्नर पदावर आणखी तीन वर्षांसाठी शक्तिकांत दासच असणार ! भारताची अर्थव्यवस्थेला ईतीहासजमा जी करायचीए तर ईतीहासाचे तज्ञच लागतील संघोट्यांना !,HATE
"@iamshashmondkar @ReshmaD12 शेणसैनिकांना अन वाकड्याच्या पाळलेल्या़ना विरोधी नेते लोकांच्या बायकोवर कमेंटस केल्याशिवाय बोलताच येत नाही, निच, हलकट मनोवृत्ती",HATE
"फक्त भाजप म्हणालास तरी चालेल, कालपासून अरब देशातून पण भरपूर शिव्या येत आहेत",HATE
@abpmajhatv @Vinayakrauts चिवसेना आणि budget वर चर्चा? चेष्टा करता का राव!,HATE
@lokmat गटारतोंङ्या हे फक्त बाळासाहेब म्हणायचे पण शवसेना तर राहुलच्या आणी सोनीयाच्या सामानावरच झुकले,HATE
@TV9Marathi @NitinRaut_INC अरे गुलामांनो त्या रताळ्याला काय कळत.? राज्यात 100 युनिट पर्यंत खंडणीखोर भ्रष्ट्राचारी वीज मोफत करणार होते.. का नाही दिली.? त्याला आणि त्याच्या मालकाला हे 👇 दाखवा..? https://t.co/Kcng2MfclY,HATE
@AmartyaR01 @PawarSpeaks अकाऊंट खरं आहे का..... तो खानग्रेसी ट्रेंड मार्क वाला नेरू स्टाईल गालावर हात ठेवलेला फोटो नाहीये ह्यात,HATE
"@kirti_sd अत्यंत घाणेरडे लोक आहेत. मुडद्याच्या टाळूवरचं लोणी खाणारे, प्रत्येकवेळी...",HATE
"बोलाचीच कढी आणि बोलाचाच भात... एक मंत्री टोप्या देतो, दुसरा फक्त जावयासाठी कुत्रकार परिषद घेतो,@OfficeofUT चकार शब्द बोलत नाहीत, साहेब राज्याला सोडून आंतरराष्ट्रीय विषय हाताळत आहेत, आणि तुम्ही तर शिक्षण विभागात अजेंडा राबवत आहात. मागासवर्गीय 50% आणि उर्वरीत जागा कोण भरणार ?",HATE
"@ameytirodkar गप रे ❤️dya , तुजी बायको तुज ऐकत नाहि पण तू मोदी ला सल्ला दयायला निघाला, बिस्कीटसाठी भुंकन तुज कामच आहे #बिस्कीटजीवी #prestitute #लाळपुसे",HATE
"ट्रिपल तलाक और लव जिहाद,मॉन्ब बिलिचिंग,NRC,ईडी,नोट बंदी,जीएसटी,हिंदु मुस्लिम दंगल, संघी @BJP4Delhi @narendramodi @PMOIndia",HATE
"@AnaghaAcharya @KishoriPednekar @ShelarAshish @BhumishSave @RajputShubhamm @SardesaiVarun @AmitBhadricha @mayurkamble9 @niteshthakur9 @ParagSMohite @Shivsena_Amit @anuj_sena हा असे थिल्लर चाळे करणार लोकल, गल्ली मधला पक्ष राष्ट्रीय राजकरणात जाण्याचे स्वप्न बघत आहे 🤣🤣.",HATE
@imtiaz_jaleel हे mim वाले मुसलमानां ना पेटवत आहेत मुल्ले त्यांना भडकवत आहेत बिचारे गरीब मुस्लिम मुली ह्यांच्या बह काव्या मध्ये येत आहेत जलील तू जरा भगवा घेऊन मिरवणूक काड की support दाखवण्यासाठी म्हणजे आम्हाला कळेल तुझे घाणेरडे राजकारण,HATE
@Anu_bundhe @CMOMaharashtra छपरी धंदे सुरू आहेत ... हे मनमानी कारभार करतात ...,HATE
@gajanan137 @rautsanjay61 एक बेडूक आयुष्य भर छत्र छाए खाली राहिला त्याला डबके पण विश्व वाटते तसे याना साहेब हिमालय वाटत राहिले कारण समोर सेनेची टेकाडे होती अखिलेश ने दाखवून दिले ही तर भुसभूशीत वारुळ आहे 🤣🤣🤣,HATE
@abpmajhatv जे भाडखाऊ म्हणतात उत्तर प्रदेश मधे घटना घडली तर महाराष्ट्रात बंद का अरे भडवे हो शेतकरी कुठलाही असो तो जगाचा पोशिंदा आहे आणि त्याला गाडीखाली चिरडून मारले आहे याचीशी सहमत आहात का मग राम मंदिर उत्तर प्रदेशात आहे तर वर्गणी महाराष्ट्रात का मागितली तुमची आई घालायला,HATE
जोपर्यंत भगव्याच्या नावावर जोगवा मागणाऱ्या औलादी महाराष्ट्रात जिवंत आहेत तोपर्यंत मराठ्यांचे भले होणार नाही ....😡🤬 #resignuddhav #mahavikasaaghadi @rautsanjay61 @samant_uday @Chh_Udayanraje @AbhiPawarBJP @OfficeofUT @sambhajipatil77,HATE
"Te काय लहान मुलं नाहीयेत , सेलिब्रिटी आहेत ... बोलताना थोडं भान ठेवणं गरजेचं असतं उगाच शेण खल्यागत बोलू नये.",HATE
"व्हॉट्स ॲप युनिव्हर्सिटी... पण एकदम बरोबर.. करा सहन, विकास हवाय ना तुम्हाला, पण कधी मिळेल ते विचारू नका बरका 😡😡😡 @mnsreport9 @mnsadhikrut @mnsRepost https://t.co/D8wakfpfMF",HATE
"@TV9Marathi गांजा राऊत लाचार शी शेणे ला शिव्या या महाराष्ट्राला शिव्या होत नाहीत, गद्दारांनो तुमच्या रांगेत पूर्ण महाराष्ट्राला उभं करू नका",HATE
पैसा फेको कोरोना भगावो हलकट सरकार अन त्या हुन हलकट लोकप्रतिनिधी😡😡 https://t.co/apnK85nCwH,HATE
अरे निदान गुलामी करण्यासाठी तरी पक्ष वाचवा नाहितर बेरोजगारी शिवाय पर्याय नाहि मग मंदाना . असल्या मंदबुद्धि कार्यकर्त्यांमुळे साहेबांना शॅडो मंत्रीमंडळ बनवाव लागल नुसत #मनसे समजुत,HATE
@bbcnewsmarathi @KrantiRedkar @nawabmalikncp अरे महाविकास आघाडीचे भाडखाऊ BBC आरोप मलिक करत आहे. क्रांती त्याला उत्तर देत आहे. तुम्ही उलटे लिहिण्यासाठी किती भाड घेता?,HATE
देशाचे #वाटोळे तर एक माथेफिरू करतो आहे आणि उरलेलं ही गोदी मीडिया,HATE
अतिशय निंदनीय घटना. पण चिवसेना कडून आपण काय अपेक्षा करणार. जाहिर निषेध,HATE
"@ChDadaPatil बेळगाव झांकी है, मुंबई अभी बाकी है..-चंद्रकांत पाटील मग्रूर पाटील, जे आता नारायण राणेंचा पीए म्हणून काम बघतात,हे तुम्हीच बेळगाव सीमाभागातील मराठी माणसाची एकजूट तोडली आहे,तुमच्या पक्षासारखे नीच लोक शोधून सापडणार नाहीत..",HATE
@LoksattaLive गांजा मारून लिहिता की असे लिहून गांड मारून घ्यायला आवडते ??,HATE
"सूर्यवंशी, तिरोडकर, वागळे, चोरमारे, जाधव, सुतार सारखे खेटरं चाटणारे पाच पंचवीस बाजारू पदरी ठेवले की मूर्खातला मूर्ख, भ्रष्टातला भ्रष्ट सो कॉल्ड पुरोगामी महाराष्ट्रावर राज्य करू शकतो!",HATE
सगळे मुस्लिम दहशतवादी नसले तरी एकंदरच इस्लाम धर्मामध्ये असे काही तरी आहे ज्यामुळे लोक कट्टर होतात असे दिसते,HATE
"डॉ. काफील खान आणि योगी सरकारच्या माजोरड्या, फॅसिस्ट वर्तनाची अलाहाबाद हाय कोर्टाने टांगलेली लक्तरे! जजमेंट आणि घटनाक्रमाचा सविस्तर आढावा घेण्यासाठी @Gaju3112 यांचा थ्रेड:",HATE
@lokmat असले फालतु खासदार मग देशाचे कोन तारनहार.,HATE
@Prashan43145188 @ashish_jadhao इथे छपरी खानग्रेसी न्हेरू-राजू-सोन्या असती तर काय अवस्था झाली असती याचा विचार एक भारतीय म्हणून कधी केलाय का फक्त खानग्रेसी-शेणक्या या भूमिकेतूनच विचार करता?,HATE
@LoksattaLive @OfficeofUT संजय राऊत बरोबर बोलला होता शिवसेना म्हणजे मवाली व गुंडाची टोळी आहे म्हणून.. धन्य तुमचे संस्कार एक मुख्यमंत्री म्हणून हि भाषा शोभत नाही तुमच्या तोंडून..,HATE
@abpmajhatv चौकशी करण्यातच पाच वर्षे जातील विकासाच्या नावाने भोपळा हे सरकार म्हणजे लोकांना भिकेला लावणारे सरकार आहे @rautsanjay61 😡,HATE
भकास आघाडी तयार आहे आपल्या करामतीची खापर देवा भाऊंवर फोडायला ... @Dev_Fadnavis #लाचार_सरकार #भ्रष्टाचार #भकास_आघाडी https://t.co/qvwTlvwnqF,HATE
@Avadhutwaghbjp नीच हलकट पाजी राजकारण्यामुळे शक्य होईल हे शक्य ही नाही त्यासाठी समाजकारण् महत्वाचे...असो तुम्हासं नाही पेलविणार.....,HATE
"""#गांडीवर_फटके"" खाणारे वेळ आली तर खातीलही पण आपण या भाषेत मांडणे म्हणजे विफलतेचे व अपयश-पराजयाने खचल्याचे लक्षण आहे. चूक आपली आणि गांडीवर फटके समाजाला ?",HATE
@girish_bhau भाऊ राग मानू नका पण महाराजयानंतर मराठ्यांची जिद्द हळु हळु संपत चालली आहे. निम्म्मयांनी तर‌ टोप्या पण घातल्या आहेत.,HATE
"@MadhavNavale @BhatkhalkarA तुम्ही साधू हत्याकांडाचा निषेध केलेला का, काश्मीर हत्यकांडाचा निषेध केला का, महाराष्ट्र मंत्री मंडळ १००कोटी वसूलीचा निषेध केला का.. उद्धव ठाकरे १९ बंगले यांचा निषेध केला का..",HATE
"#कोरोना_जिहाद हरामखोरांनो तुमचा अंत जवळ आला आहे ,त्याची ही नांदी आहे.दिवस भरलेत तुमचे",HATE
काही निरक्षर आणि विकृत जंतूंनी बिनडोक कॉमेंट करायला सुरवात केलीच! नाही सुधारणार हे निरक्षर!!,HATE
महाविकास आघाडीच्या मंत्र्यांना जोड्याने मारले पाहिजे! #JitendraAvhad #KrantiRedkar #Mahavikasaghadi @ChakankarSpeaks,HATE
@BhaiyaPatil नौटंकी चालू आहे. कोरोना आॕमिक्राॕन नावाने लोकांना मुर्ख बनवत आहेत.जनमानसावार कंट्रोल करत आहेत.षडयंञ च वाटत आहे हे,HATE
"चार्ली हेब्दोच्या वादग्रस्त चित्राच्या वेळी ""एखाद्याच्या धार्मिक किंवा वैयक्तिक भावना दुखावल्या जातील, असलं काम करायच कशाला"" च्या टिमक्या वाजवणारे लिब्रांडू शेक्युलर",HATE
"@Dakshinpathpati @maratheshahi1 @DouglasKMurray नक्कीच भारतातले अनेक कुत्रे यांची अखंड चाटत असतात यांचेच म्हणणे खरे असं त्यांना वाटत विशेषतः
काही मनोरंजन क्षेत्रातले अशिक्षित गर्दुल्ले, काही विकृत लेखक व स्वाभिमान गहाण ठेवलेले पत्रकार! सर्वसामान्य जनतेचा स्वाभिमान शाबूत असतो",HATE
"ढोंगी नाही हे धूर्त, कपटी राजकारणी लोक आहेत. महाविनाश आघाडी हे तत्वविरोधातील आणि विचारहीन लोक आहेत.",HATE
@Saamanaonline काय आम्हाला झाटा फर्क पडतो । आमच्या आरक्षणाच बोला रे गद्दारांऩो।,HATE
@thodkyaat @RealBacchuKadu @raosahebdanve दुतोंडी गांडूळा तुझा डीएनए बाबरमतीचा आहे की 10 जनपथ चा,HATE
@garg_trupti @PuneriKul1 @ameytirodkar आज रात्री साहेबांची लाल जास्त चाटावी लागणार भांड पत्रकाराला,HATE
बिनडोक शेनिकाना हे सांगून फायदा नाही की ते PM आवास आहे मोदी ची खाजगी मालमत्ता नाही आणि त्याचे बांधकाम सुरू नाही झाले आणि हे लय हिटलर हिटलर करायला लागले हे बिनडोक विसरले की याचे बाळासाहेब तर लय कौतुक करायचे हिटलर चे,HATE
@YogeshBhabal1 @ChakankarSpeaks हे पेज चालवणारे चालव म्हननारे असल्या अवलादी आहेत कि नालीत पैदास झालेली आहे त्यांची भाऊ ते हिंदू मुस्लिम नाहीत ते,HATE
आंबा पिकतो मे महिन्यात आंब्यांची चर्चा ऑगस्ट मध्ये अशे हे भाजप चे भिकमांगे कुठलं फळ कधी पिकत हे यांना माहिती नाही आणि निघाले विधानसभेत उभे राहायला शेवटी गांडा भाई हे याना काय घंटा कळणार कोकणात कधी काय येत ते यांना नुसत छे आणि 6 कळत @BhatkhalkarA @BJP4Maharashtra @LoksattaLive,HATE
"@Sarcasm1112 @ChDadaPatil @bavkarviraj @Patilatharva_ @SandyNikam12 @BhumishSave @Rupesh3134 @shivsainik8879 @___rahi8999 @AnaghaAcharya @SardesaiVarun @sudeshrk21 जनता असल्या भाजपाच्या त्रासाला कंटाळलेली आहे, ते म्हणतात ना 'येड्या च्या हातात वाड'आस झालय काम, पेट्रोल चे स्लोगन use करून सत्तेत आले,आणि पेट्रोल चे price एवढे वाढून ठेवले,आणि थोडं काही झालं की दोष नेहरू ला द्यायचा, असो",HATE
"@News18lokmat @IndologyMemes गोदी मीडिया, बुरखा धारींना काही बोलू नका ते त्यांच्या पवित्र हिरव्या पुस्तकाचेच पालन करत आहेत",HATE
@Yours_Pawan @Shaikh_Mohsin12 सध्याच्या मराठी मिडियाची लायकीही विष्ठा खाण्याचीच आहे !!! मराठी पत्रकारितेच्या देदीप्यमान इतिहासाला विष्ठा लावली आहे नीच पत्रकारांनी !,HATE
यांची युती म्हणजे.... गोल भोकात चौकोनी खुंटी,HATE
@TV9Marathi @aryankhan_ @iamsrk संपादकाच्या बूद्धीची किव येते 😂😂 काय बातम्या लावतोय ...शेमन्या हो पोत्यात घालून हानली पाहिजे तुमच्या सारखे लोक. बावळटपणा ..,HATE
@SiddheshSangar4 @PPhanje @bvpat2501 अरे येड्या कुठल्या वेळी काय बोलावं ते कळतं का?? भिकार विचाराचे लोक साले.,HATE
@patilji_speaks आता याचा विरोध करण्या साठी येतील मराठी कलाकार नावाची पाय चाटी जमात,HATE
"मोदींजींनी आज, लेफ्टीस्ट प्रोपौगंडा मशीन असलेल्या ट्विटर वर सर्जिकल स्ट्राईक केलाय ! लिब्रांडूच्या बुडाखालून जाळ अन धूर संगटच काढलाय !",HATE
"@advanilparab @BadeVilas काहीही करा पण st चालु करा.खाजगी गाडीवाल्यानी अक्षरशः लूट लावली आहे.. डायरेक्ट दुप्पट तिकीट आणि कोंबड्या भरल्यासारखं माणसं कोंबत आहेत एकदम खटारा जीप मध्ये.
लोकं जीव मुठीत धरून प्रवास करत आहेत आणि सगळ्यांच्याच आई बहिणींचा उद्धार करत आहेत.बघा काय होतंय का ते",HATE
@BhatkhalkarA @nsitharaman @Dev_Fadnavis @MPLodha @iGopalShetty चौकाचे उद्घाटन करायला थिल्लर चिल्लर बिनडोक आमदार .दुसरयावर टीका करा स्वतःच्या नेत्याचे नाव दिलेल चालत,HATE
"@PoojaAlhat1 हिंदू सण न आवडे । परकीय सणांच्या शुभेच्छा देती गाभडे ।। तोचि ब्रिगेडी, वामी,पुरोगामी ओळखावा त्यासी तिथेच जोड्याने हानावा ।। 🙏",HATE
